Flat_Price,BHK,Location,Total_Sq.ft
4.0,10.0,Bhowanipore,3000.0
4.0,10.0,Bhowanipore,3000.0
2.9,6.0,Bhowanipore,2160.0
2.9,6.0,Bhowanipore,2160.0
0.65,3.0,Bhowanipore,1400.0
0.65,3.0,Bhowanipore,1400.0
7.5,10.5,Bhowanipore,5625.0
7.5,10.5,Bhowanipore,5625.0
2.8,2.0,Bhowanipore,3300.0
2.8,2.0,Bhowanipore,3300.0
1.5,4.0,Bhowanipore,1596.0
1.5,4.0,Bhowanipore,1596.0
3.2,6.0,Bhowanipore,2752.0
3.2,6.0,Bhowanipore,2752.0
1.4,3.0,Bhowanipore,850.0
3.2,6.0,Bhowanipore,2752.0
1.4,3.0,Bhowanipore,850.0
1.75,3.0,Bhowanipore,2700.0
3.0,8.0,Bhowanipore,3500.0
1.75,3.0,Bhowanipore,2700.0
3.0,8.0,Bhowanipore,3500.0
1.2,4.0,Bijoygarh,2000.0
1.2,3.0,Bijoygarh,2521.0
1.2,3.0,Bijoygarh,2520.0
1.2,4.0,Bijoygarh,2000.0
1.2,3.0,Bijoygarh,2521.0
1.2,3.0,Bijoygarh,2520.0
2.8,10.0,Bijoygarh,4500.0
2.8,10.0,Bijoygarh,4500.0
0.26,2.0,Bijoygarh,746.0
0.26,2.0,Bijoygarh,746.0
0.9,5.0,Bijoygarh,3500.0
0.9,5.0,Bijoygarh,3500.0
0.85,4.0,Bijoygarh,2300.0
0.85,4.0,Bijoygarh,2300.0
0.18,2.0,Bira,1440.0
0.18,2.0,Bira,1440.0
0.5,3.0,Bira,1400.0
0.5,3.0,Bira,1400.0
0.5,3.0,Bira,1000.0
0.5,3.0,Bira,1000.0
0.5,3.0,Bira,1000.0
0.15,4.0,Bira,1000.0
0.15,4.0,Bira,1000.0
1.3,6.0,Birati,6000.0
1.3,6.0,Birati,6000.0
0.58,3.0,Birati,1440.0
0.58,3.0,Birati,1440.0
0.8,5.0,Birati,2366.0
0.8,5.0,Birati,2366.0
1.05,4.0,Birati,2100.0
1.05,4.0,Birati,2100.0
0.55,4.0,Birati,2300.0
0.55,4.0,Birati,2300.0
1.07,5.0,Birati,2100.0
1.07,5.0,Birati,2100.0
1.1,6.0,Birati,1800.0
0.7,5.0,Birati,2700.0
0.7,5.0,Birati,2700.0
1.5,3.0,Birati,1600.0
1.5,3.0,Birati,1600.0
0.395,1.0,Birati,450.0
0.395,1.0,Birati,450.0
0.95,4.0,Birati,2520.0
0.95,4.0,Birati,2520.0
2.0,6.0,Birati,4400.0
2.0,4.0,Birati,4500.0
2.0,6.0,Birati,4400.0
2.0,4.0,Birati,4500.0
0.55,4.0,Birati,2800.0
0.55,4.0,Birati,2800.0
0.65,3.5,Birati,1200.0
0.65,3.5,Birati,1200.0
0.24,2.0,Birati,1080.0
0.24,2.0,Birati,1080.0
0.35,2.0,Birati,500.0
0.35,2.0,Birati,500.0
0.8,10.0,Birati,2519.0
0.3,2.0,Birati,1400.0
0.3,2.0,Birati,1400.0
1.2,6.0,Birati,2600.0
1.2,6.0,Birati,2600.0
2.1,6.0,Birati,7000.0
2.1,6.0,Birati,7000.0
0.71,2.0,Bishnupur,5820.0
0.71,2.0,Bishnupur,5820.0
0.71,2.0,Bishnupur,5820.0
0.45,2.0,Bow Barracks,500.0
5.0,10.0,Bow Bazaar,4000.0
5.0,10.0,Bow Bazaar,4000.0
20.0,10.0,Bow Bazaar,15000.0
5.0,10.0,Bow Bazaar,5154.0
20.0,10.0,Bow Bazaar,15000.0
5.0,10.0,Bow Bazaar,5154.0
5.0,10.0,Bow Bazaar,5154.0
0.12,1.0,Bow Bazaar,350.0
5.0,10.0,Bow Bazaar,5154.0
5.0,10.0,Bow Bazaar,5154.0
3.0,6.0,Bow Bazaar,4000.0
3.0,6.0,Bow Bazaar,4000.0
1.0,5.0,Bow Bazaar,2020.0
1.0,5.0,Bow Bazaar,2020.0
2.4,8.0,Bow Bazaar,3000.0
0.46,3.0,Bramhapur,1080.0
0.46,3.0,Bramhapur,1080.0
0.56,2.0,Bramhapur,1500.0
0.56,2.0,Bramhapur,1500.0
1.05,7.0,Bramhapur,2800.0
0.35,3.0,Bramhapur,900.0
0.35,3.0,Bramhapur,900.0
0.7,5.0,Bramhapur,2400.0
0.7,5.0,Bramhapur,2400.0
1.1,5.0,Bramhapur,2123.0
1.1,5.0,Bramhapur,2123.0
0.96,5.0,Bramhapur,3500.0
0.96,5.0,Bramhapur,3500.0
0.9,5.0,Bramhapur,2000.0
0.9,5.0,Bramhapur,2000.0
0.9,5.0,Bramhapur,1800.0
0.9,5.0,Bramhapur,1800.0
0.62,7.0,Bramhapur,1850.0
0.62,7.0,Bramhapur,1850.0
0.15,1.0,Bramhapur,400.0
0.15,1.0,Bramhapur,400.0
0.6,10.0,Bramhapur,3200.0
0.6,10.0,Bramhapur,3200.0
0.6,10.0,Bramhapur,3200.0
0.6,10.0,Bramhapur,3200.0
0.9,6.0,Budge Budge,2500.0
0.9,6.0,Budge Budge,2500.0
2.2,5.0,Budge Budge,15000.0
2.2,5.0,Budge Budge,15000.0
0.32,2.0,Budge Budge,1440.0
0.32,2.0,Budge Budge,1440.0
0.4,2.0,Budge Budge,2231.0
0.4,2.0,Budge Budge,2231.0
0.36,3.0,Budge Budge,1440.0
0.36,3.0,Budge Budge,1440.0
0.45,2.0,Budge Budge,750.0
0.45,2.0,Budge Budge,750.0
0.45,2.0,Budge Budge,750.0
0.45,2.0,Budge Budge,750.0
0.45,2.0,Budge Budge,750.0
0.45,2.0,Budge Budge,750.0
0.3,6.0,Budge Budge,2000.0
1.1,6.0,Budge Budge,3484.0
1.1,6.0,Budge Budge,3484.0
0.7,4.0,Champahati,2000.0
0.7,4.0,Champahati,2000.0
0.25,3.0,Champahati,2000.0
0.25,3.0,Champahati,2000.0
0.35,2.0,Champahati,3000.0
0.35,2.0,Champahati,3000.0
0.6,7.0,Chandpara,2000.0
0.6,7.0,Chandpara,2000.0
0.37,2.0,Chinar Park,800.0
0.37,2.0,Chinar Park,800.0
1.15,4.0,Chinar Park,1820.0
1.15,4.0,Chinar Park,1820.0
2.1,4.0,Chinar Park,1440.0
2.1,4.0,Chinar Park,1440.0
0.95,4.0,Chinar Park,1440.0
0.95,4.0,Chinar Park,1440.0
1.6,7.0,Chinar Park,3500.0
1.6,7.0,Chinar Park,3500.0
1.1,5.0,Chitpur,1984.0
1.1,5.0,Chitpur,1984.0
0.47,2.0,Chowbaga,1000.0
0.47,2.0,Chowbaga,1000.0
0.4,3.0,Chowbaga,1150.0
1.5,7.0,Chowbaga,2550.0
0.4,3.0,Chowbaga,1150.0
1.5,7.0,Chowbaga,2550.0
0.4,6.0,College Square,2200.0
0.4,6.0,College Square,2200.0
1.4,5.0,Cossipore,1600.0
1.4,5.0,Cossipore,1600.0
1.4,5.0,Cossipore,1600.0
1.4,5.0,Cossipore,1600.0
0.9,4.0,Cossipore,2450.0
0.9,4.0,Cossipore,2450.0
0.95,4.0,Cossipore,2000.0
0.95,4.0,Cossipore,2000.0
0.6,3.0,Dakshin Gobindopur,1424.0
0.65,3.0,Dakshin Gobindopur,1518.0
0.6,3.0,Dakshin Gobindopur,1424.0
0.65,3.0,Dakshin Gobindopur,1518.0
0.58,3.0,Dakshin Gobindopur,1424.0
0.62,3.0,Dakshin Gobindopur,1593.0
0.58,3.0,Dakshin Gobindopur,1424.0
0.62,3.0,Dakshin Gobindopur,1593.0
0.35,3.0,Dakshineswar,1200.0
0.35,3.0,Dakshineswar,1200.0
0.39,3.0,Dakshineswar,4580.0
0.39,3.0,Dakshineswar,4580.0
0.6,3.0,Dakshineswar,1500.0
0.6,3.0,Dakshineswar,1500.0
0.95,4.0,Dhakuria,1862.0
0.95,4.0,Dhakuria,1862.0
0.35,3.0,Dhakuria,1000.0
14.0,10.0,Dhakuria,14000.0
1.2,4.0,Dhakuria,1800.0
0.35,3.0,Dhakuria,1000.0
14.0,10.0,Dhakuria,14000.0
1.2,4.0,Dhakuria,1800.0
0.8,3.0,Dhakuria,2400.0
0.8,3.0,Dhakuria,2400.0
1.8,4.0,Dhakuria,2650.0
1.8,4.0,Dhakuria,2650.0
1.75,2.0,Dhakuria,2000.0
1.75,2.0,Dhakuria,2000.0
1.75,7.0,Dhakuria,2800.0
1.75,7.0,Dhakuria,2800.0
2.2,7.0,Dhakuria,2800.0
2.2,7.0,Dhakuria,2800.0
0.85,6.0,Dhakuria,3500.0
0.85,6.0,Dhakuria,3500.0
1.1,5.0,Dhakuria,1800.0
1.1,5.0,Dhakuria,1800.0
1.5,4.0,Dhakuria,2000.0
1.5,4.0,Dhakuria,2000.0
0.9,6.0,Dhakuria,2400.0
0.9,6.0,Dhakuria,2400.0
0.4,2.0,Diamond Harbour,1308.0
0.4,2.0,Diamond Harbour,1308.0
2.0,8.0,Diamond Harbour,4000.0
2.0,8.0,Diamond Harbour,4000.0
0.83,5.0,Diamond Harbour,4600.0
0.83,5.0,Diamond Harbour,4600.0
0.9,6.0,Diamond Harbour,2200.0
0.9,6.0,Diamond Harbour,2200.0
0.34,2.0,Diamond Harbour,1200.0
0.34,2.0,Diamond Harbour,1200.0
0.9,8.0,Diamond Harbour,2520.0
0.9,8.0,Diamond Harbour,2520.0
0.22,4.0,Doperia Village,1440.0
0.22,4.0,Doperia Village,1440.0
0.9,6.0,Dum Dum,2180.0
0.9,6.0,Dum Dum,2180.0
1.2,4.0,Dum Dum,1800.0
1.2,4.0,Dum Dum,1800.0
1.65,5.0,Dum Dum,2000.0
1.65,5.0,Dum Dum,2000.0
0.9,4.0,Dum Dum,1800.0
0.9,4.0,Dum Dum,1800.0
1.6,6.0,Dum Dum,4000.0
1.6,6.0,Dum Dum,4000.0
1.6,6.0,Dum Dum,4000.0
1.6,6.0,Dum Dum,4000.0
0.6,5.0,Dum Dum,1500.0
0.6,5.0,Dum Dum,1500.0
0.38,6.0,Dum Dum,3500.0
0.38,6.0,Dum Dum,3500.0
2.1,4.0,Dum Dum,4000.0
2.1,4.0,Dum Dum,4000.0
0.72,5.0,Dum Dum,1800.0
0.75,3.0,Dum Dum,1400.0
0.72,5.0,Dum Dum,1800.0
0.75,3.0,Dum Dum,1400.0
0.9,3.0,Dum Dum,1500.0
0.7,5.0,Dum Dum,1800.0
0.7,5.0,Dum Dum,1800.0
1.25,8.0,Dum Dum,3000.0
1.25,8.0,Dum Dum,3000.0
1.0,10.0,Dum Dum Cantonment,5200.0
1.0,10.0,Dum Dum Cantonment,5200.0
1.0,6.0,Dum Dum Cantonment,1600.0
1.0,6.0,Dum Dum Cantonment,1600.0
1.0,6.0,Dum Dum Cantonment,1600.0
1.0,6.0,Dum Dum Cantonment,1600.0
0.6,2.0,Dum Dum Cantonment,2160.0
0.6,2.0,Dum Dum Cantonment,2160.0
0.6,1.0,Dum Dum Cantonment,1400.0
0.6,1.0,Dum Dum Cantonment,1400.0
0.7,3.0,Dum Dum Cantonment,1300.0
0.7,3.0,Dum Dum Cantonment,1300.0
0.45,2.0,Dum Dum Cantonment,780.0
0.45,2.0,Dum Dum Cantonment,780.0
0.25,2.0,Dum Dum Cantonment,1050.0
0.3,2.0,Dunlop,900.0
0.3,2.0,Dunlop,900.0
0.05,2.0,Dunlop,900.0
0.05,2.0,Dunlop,900.0
1.2,7.0,Dunlop,2300.0
1.2,7.0,Dunlop,2300.0
0.58,3.0,Dunlop,2100.0
0.58,3.0,Dunlop,2100.0
0.9,2.0,Dunlop,850.0
0.9,2.0,Dunlop,850.0
1.0,3.0,Dunlop,1000.0
1.0,3.0,Dunlop,1000.0
0.9,2.0,Dunlop,850.0
0.35,3.0,Duttapukur,4480.0
0.35,3.0,Duttapukur,4480.0
0.95,6.0,Duttapukur,3000.0
0.95,6.0,Duttapukur,3000.0
0.95,6.0,Duttapukur,3000.0
1.1,4.0,Duttapukur,5652.0
1.1,4.0,Duttapukur,5652.0
1.1,4.0,Duttapukur,5652.0
0.35,4.0,Duttapukur,1800.0
0.35,4.0,Duttapukur,1800.0
0.65,6.0,East Kolkata Township,2200.0
0.65,6.0,East Kolkata Township,2200.0
0.8,6.0,East Kolkata Township,2835.0
0.8,6.0,East Kolkata Township,2835.0
2.5,8.0,East Kolkata Township,5000.0
2.5,8.0,East Kolkata Township,5000.0
0.65,8.0,East Kolkata Township,2800.0
0.65,5.0,East Kolkata Township,2345.0
0.65,8.0,East Kolkata Township,2800.0
0.65,5.0,East Kolkata Township,2345.0
2.0,3.0,East Kolkata Township,4000.0
2.0,3.0,East Kolkata Township,4000.0
0.55,2.0,East Kolkata Township,852.0
0.55,2.0,East Kolkata Township,852.0
1.3,8.0,East Kolkata Township,4400.0
1.3,8.0,East Kolkata Township,4400.0
0.95,4.0,East Kolkata Township,1700.0
0.95,4.0,East Kolkata Township,1700.0
36.0,6.0,Elgin,10000.0
36.0,6.0,Elgin,10000.0
35.0,10.0,Elgin,10000.0
35.0,10.0,Elgin,10000.0
0.38,2.0,Entally,875.0
0.38,2.0,Entally,875.0
1.1,3.0,Entally,1800.0
1.1,3.0,Entally,1800.0
0.12,2.0,Entally,560.0
0.12,2.0,Entally,560.0
3.05,8.0,Entally,2600.0
3.5,9.0,Entally,2600.0
3.05,8.0,Entally,2600.0
3.5,9.0,Entally,2600.0
0.4,2.0,Fatepur,728.0
0.4,2.0,Fatepur,728.0
0.85,3.0,Ganguly Bagan,1800.0
0.95,4.0,Ganguly Bagan,1450.0
0.85,3.0,Ganguly Bagan,1800.0
0.95,4.0,Ganguly Bagan,1450.0
1.8,10.0,Ganguly Bagan,4500.0
1.8,10.0,Ganguly Bagan,4500.0
1.15,6.0,Ganguly Bagan,3000.0
1.15,6.0,Ganguly Bagan,3000.0
1.15,4.0,Ganguly Bagan,2500.0
1.15,4.0,Ganguly Bagan,2500.0
0.54,4.0,Ganguly Bagan,1850.0
0.54,4.0,Ganguly Bagan,1850.0
0.165,1.0,Ganguly Bagan,500.0
0.165,1.0,Ganguly Bagan,500.0
0.98,4.0,Ganguly Bagan,3000.0
0.98,4.0,Ganguly Bagan,3000.0
0.92,3.0,Ganguly Bagan,2210.0
0.92,3.0,Ganguly Bagan,2210.0
0.95,5.0,Ganguly Bagan,2400.0
0.95,5.0,Ganguly Bagan,2400.0
1.3,6.0,Ganguly Bagan,4000.0
1.3,6.0,Ganguly Bagan,4000.0
0.6,4.0,Ganguly Bagan,1440.0
0.6,4.0,Ganguly Bagan,1440.0
0.125,1.0,Garden Reach,6098.0
0.125,1.0,Garden Reach,6098.0
0.3,2.0,Garden Reach,1000.0
0.3,2.0,Garden Reach,1000.0
0.65,4.0,Garden Reach,2000.0
0.65,4.0,Garden Reach,2000.0
1.5,10.0,Garden Reach,3600.0
0.26,1.0,Garden Reach,600.0
0.26,1.0,Garden Reach,600.0
0.6,1.0,Garden Reach,700.0
0.6,1.0,Garden Reach,700.0
1.4,5.0,Garfa,2400.0
1.4,5.0,Garfa,2400.0
0.45,4.0,Garfa,1100.0
0.45,4.0,Garfa,1100.0
0.55,2.0,Garfa,550.0
0.45,4.0,Garfa,1100.0
0.45,4.0,Garfa,1100.0
0.55,2.0,Garfa,550.0
0.6,3.0,Garfa,1860.0
0.6,3.0,Garfa,1860.0
1.6,6.0,Garfa,3000.0
1.6,6.0,Garfa,3000.0
1.2,5.0,Garfa,4500.0
1.2,5.0,Garfa,4500.0
2.7,4.0,Garfa,2500.0
2.7,4.0,Garfa,2500.0
2.0,9.0,Garfa,4320.0
2.0,9.0,Garfa,4320.0
4.3,4.0,Garfa,3750.0
4.3,4.0,Garfa,3750.0
1.9,8.0,Garia,4500.0
1.9,8.0,Garia,4500.0
0.85,4.0,Garia,2000.0
0.5,6.0,Garia,2300.0
0.5,6.0,Garia,2300.0
0.95,5.0,Garia,1500.0
0.95,5.0,Garia,1500.0
1.26,6.0,Garia,3300.0
0.9,6.0,Garia,2525.0
0.7,5.0,Garia,2200.0
1.26,6.0,Garia,3300.0
0.9,6.0,Garia,2525.0
0.7,5.0,Garia,2200.0
1.25,4.0,Garia,2000.0
1.8,5.0,Garia,3000.0
0.68,3.0,Garia,1200.0
1.25,4.0,Garia,2000.0
1.8,5.0,Garia,3000.0
0.68,3.0,Garia,1200.0
1.65,4.0,Garia,3000.0
0.5,4.0,Garia,1500.0
1.65,4.0,Garia,3000.0
0.5,4.0,Garia,1500.0
0.65,4.0,Garia,1800.0
0.9,6.0,Garia,3000.0
0.45,2.0,Garia,900.0
0.65,4.0,Garia,1800.0
0.9,6.0,Garia,3000.0
0.45,2.0,Garia,900.0
2.15,6.0,Garia,3800.0
0.85,6.0,Garia,2000.0
2.15,6.0,Garia,3800.0
0.85,6.0,Garia,2000.0
0.57,4.0,Garia,1600.0
0.9,5.0,Garia,2400.0
1.7,8.0,Garia,3000.0
0.57,4.0,Garia,1600.0
0.9,5.0,Garia,2400.0
1.7,8.0,Garia,3000.0
0.85,4.0,Garia,2800.0
0.85,4.0,Garia,2800.0
0.45,4.0,Garia,1200.0
0.45,4.0,Garia,1100.0
0.45,4.0,Garia,1200.0
0.45,4.0,Garia,1100.0
1.75,5.0,Garia,4000.0
1.75,5.0,Garia,4000.0
0.65,3.0,Garia,1000.0
0.48,3.0,Garia,861.0
0.5,3.0,Garia,1000.0
0.65,3.0,Garia,1000.0
0.48,3.0,Garia,861.0
0.5,3.0,Garia,1000.0
0.9,5.0,Garia,2200.0
0.85,4.0,Garia,3000.0
0.35,2.0,Garia,700.0
0.85,4.0,Garia,3000.0
0.35,2.0,Garia,700.0
1.1,4.0,Garia,2000.0
1.6,9.0,Garia,3500.0
0.7,4.0,Garia,1500.0
1.1,4.0,Garia,2000.0
1.6,9.0,Garia,3500.0
0.7,4.0,Garia,1500.0
0.9,4.0,Garia,2000.0
0.65,4.0,Garia,1500.0
0.9,4.0,Garia,2000.0
0.65,4.0,Garia,1500.0
1.1,5.0,Garia,2500.0
0.8,5.0,Garia,2100.0
1.1,5.0,Garia,2500.0
0.8,5.0,Garia,2100.0
1.15,6.0,Garia,2200.0
1.2,5.0,Garia,2100.0
1.4,6.0,Garia,3200.0
1.15,6.0,Garia,2200.0
1.2,5.0,Garia,2100.0
1.4,6.0,Garia,3200.0
1.15,6.0,Garia,2200.0
1.5,5.0,Garia,2000.0
0.38,3.0,Garia,1200.0
0.5,3.0,Garia,1550.0
1.6,9.0,Garia,6000.0
1.5,5.0,Garia,2000.0
0.38,3.0,Garia,1200.0
0.5,3.0,Garia,1550.0
1.6,9.0,Garia,6000.0
1.65,4.0,Garia,1875.0
1.65,4.0,Garia,1875.0
1.0,4.0,Garia,1600.0
1.0,4.0,Garia,1600.0
1.5,10.0,Garia,4000.0
1.5,10.0,Garia,4000.0
0.5,1.0,Garia,1100.0
0.5,1.0,Garia,1100.0
1.25,7.0,Garia,5500.0
1.25,7.0,Garia,5500.0
0.7,2.0,Garia,850.0
0.7,2.0,Garia,850.0
0.34,3.0,Garia,1250.0
0.34,3.0,Garia,1250.0
0.58,5.0,Garia,1440.0
0.58,5.0,Garia,1440.0
0.36,2.0,Garia,1400.0
1.0,6.0,Garia,2800.0
1.3,6.0,Garia,3600.0
1.0,6.0,Garia,3000.0
1.0,6.0,Garia,3600.0
0.36,2.0,Garia,1400.0
1.0,6.0,Garia,2800.0
1.3,6.0,Garia,3600.0
1.0,6.0,Garia,3000.0
1.0,6.0,Garia,3600.0
0.91,10.0,Garia,3000.0
0.9,6.0,Garia,2000.0
0.91,10.0,Garia,3000.0
0.9,6.0,Garia,2000.0
1.3,6.0,Garia,3500.0
1.3,6.0,Garia,3500.0
0.91,10.0,Garia,3000.0
0.6,2.0,Garia,1750.0
0.6,2.0,Garia,1750.0
6.25,6.0,Gariahat,6068.0
6.25,6.0,Gariahat,6068.0
13.0,10.0,Gariahat,12000.0
11.5,10.0,Gariahat,11500.0
11.5,10.0,Gariahat,11500.0
3.0,9.0,Gariahat,4200.0
3.0,9.0,Gariahat,4200.0
5.99,8.0,Gariahat,3312.0
5.99,8.0,Gariahat,3312.0
7.0,8.0,Gariahat,4320.0
7.0,8.0,Gariahat,4320.0
12.5,5.0,Gariahat,11500.0
12.5,5.0,Gariahat,11500.0
14.0,10.0,Gariahat,13332.0
14.0,10.0,Gariahat,13332.0
11.5,8.0,Gariahat,8500.0
11.5,8.0,Gariahat,8500.0
4.0,6.0,Gariahat,2500.0
4.0,6.0,Gariahat,2500.0
6.0,10.0,Gariahat,9000.0
6.0,10.0,Gariahat,9000.0
2.2,3.0,Gariahat,1650.0
2.2,3.0,Gariahat,1650.0
5.5,5.0,Gariahat,6200.0
5.5,8.0,Gariahat,6538.0
5.5,5.0,Gariahat,6200.0
5.5,8.0,Gariahat,6538.0
5.5,5.0,Gariahat,6000.0
5.5,5.0,Gariahat,6000.0
2.0,4.0,Gariahat,1100.0
2.0,4.0,Gariahat,1100.0
5.0,9.0,Gariahat,7000.0
5.0,9.0,Gariahat,7000.0
5.5,5.0,Gariahat,5500.0
5.5,5.0,Gariahat,5500.0
0.65,2.0,Gariahat,800.0
0.65,2.0,Gariahat,800.0
2.0,10.0,Garulia,9000.0
2.0,10.0,Garulia,9000.0
0.6,2.0,Garulia,2000.0
0.6,3.0,Garulia,1440.0
0.6,3.0,Garulia,1440.0
0.28,2.0,Gobra,715.0
0.28,2.0,Gobra,675.0
0.28,2.0,Gobra,715.0
0.28,2.0,Gobra,675.0
2.5,4.0,Gobra,1000.0
2.5,4.0,Gobra,1000.0
1.0,6.0,Golf Green,2000.0
1.0,6.0,Golf Green,2000.0
5.5,6.0,Golf Green,6000.0
5.5,6.0,Golf Green,6000.0
0.6,7.0,Habra,1917.0
0.6,7.0,Habra,1917.0
2.0,2.0,Habra,2880.0
2.0,2.0,Habra,2880.0
0.85,4.0,Habra,5760.0
0.85,4.0,Habra,5760.0
4.1,3.0,Habra,2700.0
4.1,3.0,Habra,2700.0
0.4,2.0,Habra,2000.0
0.4,2.0,Habra,2000.0
2.0,3.0,Habra,2800.0
2.0,3.0,Habra,2800.0
0.32,7.0,Habra,3240.0
0.32,7.0,Habra,3240.0
0.75,10.0,Habra,3000.0
0.75,10.0,Habra,3000.0
0.56,3.0,Habra,1000.0
0.56,3.0,Habra,1000.0
0.56,3.0,Habra,1000.0
0.56,3.0,Habra,1000.0
0.6,2.0,Habra,760.0
0.6,2.0,Habra,760.0
0.261,1.0,Habra,1124.0
0.261,1.0,Habra,1124.0
0.4,5.0,Habra,1500.0
0.4,5.0,Habra,1500.0
0.21,2.0,Habra,1500.0
0.21,2.0,Habra,1500.0
0.4,2.0,Habra,1096.0
0.29,2.0,Halisahar,900.0
0.32,2.0,Halisahar,878.0
0.29,2.0,Halisahar,900.0
0.32,2.0,Halisahar,878.0
0.42,4.0,Halisahar,1000.0
0.42,4.0,Halisahar,1000.0
0.22,3.0,Halisahar,1400.0
0.22,2.0,Halisahar,900.0
0.19,2.0,Halisahar,1080.0
0.22,2.0,Halisahar,900.0
0.19,2.0,Halisahar,1080.0
0.36,2.0,Halisahar,1300.0
0.36,2.0,Halisahar,1300.0
0.4,4.0,Halisahar,3200.0
0.4,4.0,Halisahar,3200.0
0.62,4.0,Halisahar,4330.0
0.4,4.0,Halisahar,1440.0
0.62,4.0,Halisahar,4330.0
0.4,4.0,Halisahar,1440.0
0.17,2.0,Haltu,720.0
0.17,2.0,Haltu,720.0
2.0,4.0,Haltu,2500.0
2.0,4.0,Haltu,2500.0
0.7,4.0,Haltu,1900.0
0.7,4.0,Haltu,1900.0
1.2,6.0,Haltu,2200.0
1.2,6.0,Haltu,2200.0
1.2,6.0,Haltu,2200.0
1.6,4.0,Haltu,1680.0
1.6,4.0,Haltu,1680.0
0.9,7.0,Haltu,3000.0
0.9,7.0,Haltu,3000.0
0.9,7.0,Haltu,3000.0
3.5,10.0,Haltu,3500.0
3.5,10.0,Haltu,3500.0
1.9,9.0,Haltu,4500.0
1.9,9.0,Haltu,4500.0
1.5,4.0,Haltu,3000.0
1.5,4.0,Haltu,3000.0
3.5,7.0,Haltu,3400.0
3.5,7.0,Haltu,3400.0
1.9,9.0,Haltu,4500.0
1.8,6.0,Haltu,3720.0
1.8,6.0,Haltu,3720.0
1.5,4.0,Haltu,2500.0
1.5,4.0,Haltu,2500.0
1.35,5.0,Haltu,2200.0
1.35,5.0,Haltu,2200.0
1.2,6.0,Haltu,2000.0
1.2,6.0,Haltu,2000.0
1.2,6.0,Haltu,2000.0
1.2,6.0,Haltu,2000.0
0.8,5.0,Haltu,2200.0
0.8,5.0,Haltu,2200.0
0.3275,2.0,Haltu,760.0
0.3275,2.0,Haltu,760.0
1.2,5.0,Haltu,6350.0
1.2,5.0,Haltu,6350.0
2.0,6.0,Haltu,4800.0
2.0,6.0,Haltu,4800.0
2.0,6.0,Haltu,4800.0
3.75,8.0,Haltu,5500.0
0.85,6.0,Haltu,2115.0
0.85,6.0,Haltu,2115.0
0.6,4.0,Hanspukuria,2700.0
0.6,4.0,Hanspukuria,2700.0
0.45,3.0,Hanspukuria,1390.0
0.45,3.0,Hanspukuria,1390.0
0.145,2.0,Hridaypur,600.0
0.145,2.0,Hridaypur,600.0
1.6,4.0,Hridaypur,6098.0
1.6,4.0,Hridaypur,6098.0
0.45,3.0,Hridaypur,1300.0
0.45,3.0,Hridaypur,1300.0
0.42,4.0,Hridaypur,1250.0
0.42,4.0,Hridaypur,1250.0
2.15,9.0,Hussainpur,4000.0
2.15,9.0,Hussainpur,4000.0
2.5,2.0,Hussainpur,3000.0
2.5,2.0,Hussainpur,3000.0
1.95,6.0,Hussainpur,2200.0
2.5,4.0,Hussainpur,1100.0
1.95,6.0,Hussainpur,2200.0
2.5,4.0,Hussainpur,1100.0
0.65,3.0,Hussainpur,2952.0
0.65,3.0,Hussainpur,2952.0
0.33,2.0,Ichapur,1180.0
0.33,2.0,Ichapur,1180.0
0.68,6.0,Ichapur,1758.0
0.68,6.0,Ichapur,1758.0
0.65,6.0,Ichapur,1600.0
0.65,6.0,Ichapur,1600.0
1.0,5.0,Ichapur,2510.0
1.0,5.0,Ichapur,2510.0
1.0,6.0,Ichapur,2507.0
1.0,6.0,Ichapur,2507.0
0.8,5.0,Ichapur,2000.0
0.8,5.0,Ichapur,2000.0
0.35,3.0,Ichapur,1000.0
0.35,3.0,Ichapur,1000.0
0.4,3.0,Ichapur,857.0
0.4,3.0,Ichapur,857.0
0.4,3.0,Ichapur,1600.0
0.4,3.0,Ichapur,1600.0
0.7,3.0,Ichapur,1700.0
1.0,3.0,Ichapur,2500.0
0.7,3.0,Ichapur,1700.0
1.0,3.0,Ichapur,2500.0
0.8,3.0,Ichapur,1700.0
0.8,3.0,Ichapur,1700.0
0.25,2.0,Ichapur,1440.0
0.25,2.0,Ichapur,1440.0
0.6,1.0,Jadavpur,953.0
0.6,1.0,Jadavpur,953.0
0.62,3.0,Jadavpur,1500.0
0.62,3.0,Jadavpur,1500.0
1.0,4.0,Jadavpur,1500.0
1.0,4.0,Jadavpur,1500.0
0.6,3.0,Jadavpur,1800.0
0.6,3.0,Jadavpur,1800.0
1.4,9.0,Jadavpur,4200.0
1.4,9.0,Jadavpur,4200.0
1.5,6.0,Jadavpur,2400.0
1.5,6.0,Jadavpur,2400.0
0.3,5.0,Jadavpur,2088.0
0.3,5.0,Jadavpur,2088.0
3.0,8.0,Jadavpur,5000.0
3.0,5.0,Jadavpur,5000.0
3.0,8.0,Jadavpur,5000.0
3.0,5.0,Jadavpur,5000.0
0.78,4.0,Jagatipota,4320.0
0.78,4.0,Jagatipota,4320.0
1.4,6.0,Jagatipota,3000.0
1.4,6.0,Jagatipota,3000.0
5.25,9.0,Jodhpur Park,4000.0
3.0,6.0,Jodhpur Park,4500.0
3.0,6.0,Jodhpur Park,4500.0
5.5,6.0,Jodhpur Park,3000.0
